customer_id,age,gender,visit_count,avg_purchase_amount,prior_purchase,treatment,clicked,purchased
15360,38,Male,8,73.22,0,1,0,0
15361,57,Male,3,72.95,0,0,0,0
15362,54,Female,5,121.37,0,1,1,0
15363,35,Male,6,129.32,0,1,0,0
15364,65,Male,8,153.97,0,0,0,0
15365,63,Male,5,117.55,0,1,0,0
15366,29,Female,3,136.45,0,1,0,0
15367,34,Male,5,139.37,1,0,0,0
15368,54,Male,3,35.28,0,0,0,0
15369,63,Female,9,103.07,0,1,0,0
15370,55,Female,2,128.36,0,1,1,1
15371,32,Male,4,37.89,0,1,0,0
15372,24,Male,8,81.87,0,1,0,0
15373,31,Male,3,61.34,0,1,0,1
15374,67,Female,6,89.42,0,0,0,0
15375,18,Male,2,91.91,1,1,0,0
15376,55,Male,2,75.53,0,0,0,0
15377,20,Female,5,40.53,1,0,0,0
15378,54,Female,8,105.96,1,0,0,0
15379,61,Male,9,84.82,0,0,0,1
15380,48,Female,4,137.18,1,1,0,0
15381,60,Male,6,53.12,0,0,0,0
15382,30,Male,8,156.31,0,1,0,0
15383,65,Female,2,47.57,0,1,0,0
15384,35,Female,2,111.88,0,1,0,0
15385,34,Female,4,104.7,0,1,0,0
15386,34,Female,4,125.8,0,0,0,0
15387,28,Male,8,123.17,0,1,0,0
15388,37,Female,8,116.58,1,1,1,0
15389,27,Female,8,92.25,1,1,0,0
15390,46,Male,4,81.8,1,1,0,0
15391,65,Male,3,98.33,0,1,0,0
15392,51,Male,6,89.58,0,1,1,0
15393,34,Female,10,90.42,1,0,0,0
15394,69,Male,6,125.78,0,0,0,0
15395,59,Female,5,93.01,1,1,0,0
15396,30,Female,2,155.48,0,1,1,0
15397,61,Female,4,69.62,1,1,0,0
15398,64,Female,11,117.6,0,1,0,0
15399,56,Male,4,103.7,0,1,0,0
15400,44,Male,4,149.97,0,0,0,0
15401,43,Male,8,96.4,1,0,0,0
15402,45,Male,7,83.8,0,1,1,0
15403,30,Male,3,146.83,0,0,1,0
15404,29,Female,4,116.88,0,1,0,0
15405,61,Female,3,132.81,1,0,0,0
15406,45,Female,4,108.11,1,1,0,0
15407,19,Female,8,79.35,1,1,0,0
15408,54,Male,1,103.92,0,1,0,0
15409,51,Female,8,108.34,1,0,0,0
15410,40,Female,9,87.67,0,0,0,1
15411,69,Female,3,76.51,1,0,0,0
15412,62,Female,4,58.18,0,0,0,0
15413,46,Female,3,109.76,0,0,0,0
15414,52,Female,9,98.36,0,1,0,0
15415,28,Male,5,106.14,1,1,0,0
15416,65,Male,7,99.05,0,1,1,0
15417,50,Female,5,80.91,0,0,0,0
15418,68,Female,6,92.08,1,0,0,0
15419,28,Female,6,89.28,0,1,0,0
15420,26,Female,7,104.67,0,1,0,0
15421,31,Female,4,112.41,0,0,0,1
15422,26,Male,4,90.75,0,0,0,0
15423,56,Male,5,96.49,0,1,0,1
15424,65,Female,7,41.49,0,0,0,0
15425,20,Male,6,85.93,0,1,0,0
15426,46,Female,5,78.76,0,0,0,0
15427,36,Female,5,154.57,0,1,0,0
15428,53,Male,2,130.14,1,1,0,0
15429,49,Male,6,121.07,0,1,0,0
15430,24,Male,2,95.11,1,0,0,0
15431,45,Male,13,115.51,1,0,1,0
15432,61,Female,8,83.88,0,1,1,0
15433,35,Male,3,108.57,1,1,1,0
15434,22,Male,7,110.01,0,1,0,0
15435,40,Male,5,69.55,0,1,1,0
15436,39,Female,4,91.95,1,1,0,0
15437,43,Female,5,100.65,0,0,0,0
15438,59,Female,7,78.33,0,0,0,0
15439,29,Male,5,102.9,0,0,0,0
15440,57,Male,10,83.08,1,0,0,0
15441,36,Male,4,104.97,0,0,0,0
15442,64,Female,3,75.42,0,0,0,0
15443,18,Male,4,95.58,1,0,0,0
15444,20,Male,8,139.24,0,0,0,0
15445,44,Female,8,108.39,0,1,0,0
15446,35,Male,1,146.54,0,0,0,0
15447,67,Male,3,76.83,0,1,0,0
15448,47,Male,4,157.5,0,1,0,0
15449,19,Male,7,89.34,0,0,0,0
15450,22,Female,4,124.78,1,1,1,0
15451,46,Female,3,77.07,0,0,1,0
15452,50,Female,7,79.77,1,1,0,0
15453,59,Male,4,89.66,0,0,0,0
15454,37,Male,12,100.3,0,0,0,0
15455,47,Female,6,59.41,0,0,0,0
15456,59,Male,5,118.32,1,0,0,0
15457,22,Female,4,150.32,1,1,0,0
15458,67,Female,2,83.95,0,1,0,0
15459,38,Male,15,103.56,0,0,0,0
15460,32,Female,4,85.85,0,1,0,0
15461,37,Female,10,96.53,0,1,0,0
15462,25,Female,3,59.08,0,1,0,0
15463,66,Female,6,47.35,0,1,0,0
15464,48,Female,6,75.83,0,1,0,0
15465,29,Female,5,97.86,1,0,0,0
15466,38,Male,4,69.27,1,1,0,0
15467,47,Female,3,146.78,1,0,0,0
15468,44,Female,3,152.36,0,1,0,0
15469,61,Male,3,76.82,1,1,1,0
15470,43,Male,6,133.22,1,1,0,0
15471,50,Female,5,147.76,0,0,0,0
15472,43,Male,3,19.82,1,1,0,0
15473,43,Male,4,131.59,1,0,1,0
15474,53,Female,3,103.7,0,1,0,0
15475,57,Male,9,134.15,0,1,0,0
15476,18,Female,6,77.14,1,0,0,0
15477,32,Female,8,50.82,0,0,0,0
15478,67,Female,4,127.11,0,1,0,0
15479,18,Female,2,71.47,1,1,0,0
15480,28,Male,0,129.04,0,0,0,0
15481,19,Female,0,47.45,1,1,0,0
15482,18,Male,6,62.16,1,0,0,0
15483,48,Male,4,105.8,1,0,0,0
15484,61,Female,10,91.52,1,1,1,0
15485,33,Female,5,146.49,0,1,0,0
15486,39,Male,8,58.9,0,0,0,0
15487,59,Female,7,101.62,0,1,0,0
15488,35,Female,5,127.81,0,0,0,0
15489,64,Female,8,115.79,0,1,0,0
15490,34,Male,5,84.62,0,0,0,0
15491,47,Male,3,110.19,0,1,1,0
15492,27,Male,3,105.68,1,0,0,0
15493,52,Male,2,141.37,0,0,0,0
15494,38,Female,3,123.03,0,1,0,1
15495,33,Female,8,68.42,0,1,0,0
15496,23,Male,6,82.34,1,1,0,0
15497,20,Male,3,149.65,1,0,0,0
15498,58,Male,2,86.36,1,1,0,0
15499,60,Male,4,54.71,1,1,0,0
15500,38,Male,0,113.58,1,1,0,0
15501,30,Female,3,126.46,0,1,0,0
15502,35,Male,7,86.31,0,1,0,0
15503,41,Male,6,117.27,0,1,0,0
15504,44,Female,2,133.31,0,0,0,0
15505,21,Female,4,118.95,0,0,0,0
15506,39,Female,8,163.99,0,0,1,0
15507,41,Male,3,127.47,1,0,1,0
15508,57,Female,4,43.57,1,0,0,0
15509,62,Male,8,76.51,0,0,0,0
15510,27,Male,4,60.6,0,0,0,0
15511,19,Female,6,99.78,0,0,0,0
15512,57,Male,2,98.37,0,1,0,0
15513,23,Male,5,133.07,1,0,1,0
15514,65,Female,9,119.9,0,1,1,0
15515,35,Female,4,113.17,0,1,0,0
15516,34,Female,7,104.61,1,1,0,0
15517,55,Female,2,115.28,0,1,0,0
15518,62,Female,4,93.06,1,1,1,0
15519,40,Female,7,80.47,1,1,0,0
15520,63,Female,6,104.94,0,0,0,0
15521,47,Female,7,112.04,0,1,0,0
15522,38,Female,2,127.05,0,1,0,0
15523,27,Female,3,73.55,1,0,0,0
15524,60,Male,2,89.2,1,1,0,0
15525,30,Male,3,120.13,1,1,0,0
15526,29,Male,1,110.49,0,1,0,1
15527,26,Female,3,141.57,1,1,0,0
15528,21,Male,5,124.57,0,0,0,0
15529,56,Male,2,51.6,1,1,1,0
15530,41,Male,5,105.69,0,1,0,0
15531,51,Male,2,92.44,1,0,0,0
15532,56,Male,3,89.06,0,1,0,0
15533,58,Female,6,93.27,1,0,0,0
15534,22,Female,5,120.33,0,0,0,0
15535,32,Female,4,72.76,1,0,0,0
15536,67,Male,4,116.16,0,1,1,0
15537,21,Male,1,140.13,0,1,0,0
15538,68,Female,5,135.56,1,0,0,0
15539,69,Female,5,92.86,0,1,0,0
15540,56,Female,3,81.38,0,1,0,0
15541,25,Male,4,99.87,0,0,0,0
15542,66,Female,5,116.46,1,0,0,0
15543,62,Female,4,90.12,0,0,0,0
15544,41,Female,5,124.14,0,1,1,1
15545,45,Female,6,73.17,1,0,0,0
15546,60,Female,4,141.3,0,0,0,0
15547,44,Male,4,53.42,0,0,0,0
15548,18,Male,4,87.15,0,0,0,0
15549,51,Female,7,135.72,0,1,0,0
15550,34,Male,5,69.86,1,0,0,0
15551,54,Female,4,138.77,1,0,0,0
15552,55,Female,6,87.08,1,1,0,0
15553,43,Male,3,71.41,0,1,0,0
15554,41,Male,7,100.76,0,0,0,0
15555,56,Male,6,118.53,1,1,1,1
15556,38,Male,5,47.67,0,1,0,0
15557,47,Female,1,39.94,1,0,0,0
15558,64,Male,5,50.82,1,0,0,0
15559,68,Female,7,95.57,0,1,0,0
15560,65,Female,2,118.22,0,0,0,0
15561,30,Female,3,107.14,0,0,0,0
15562,54,Female,2,103.12,0,1,0,0
15563,20,Female,7,95.2,0,0,0,0
15564,49,Male,6,119.24,1,1,0,0
15565,52,Female,1,77.12,0,1,0,0
15566,36,Male,7,170.01,1,0,0,0
15567,31,Female,6,156.33,0,1,0,0
15568,65,Male,6,99.43,0,1,0,0
15569,39,Male,6,96.17,0,1,0,0
15570,34,Female,6,109.89,1,1,0,0
15571,21,Female,6,123.13,0,0,0,0
15572,62,Male,7,95.83,0,1,0,0
15573,57,Female,6,110.89,1,0,0,0
15574,36,Female,4,93.5,0,0,0,0
15575,54,Male,4,121.3,0,0,0,0
15576,19,Male,6,74.66,1,1,0,0
15577,32,Female,9,128.64,1,0,0,0
15578,19,Female,5,78.98,0,1,0,0
15579,28,Female,9,92.72,1,1,0,0
15580,62,Female,7,105.54,1,1,0,0
15581,40,Male,10,96.07,0,1,0,0
15582,27,Male,7,83.51,0,0,0,0
15583,20,Female,3,87.32,0,1,0,1
15584,22,Male,4,113.44,0,1,0,0
15585,20,Male,5,74.02,0,1,0,0
15586,55,Male,5,104.76,0,0,0,0
15587,30,Male,6,109.58,1,1,0,0
15588,59,Male,2,73.52,0,0,0,0
15589,36,Male,8,69.17,0,1,0,0
15590,57,Male,3,124.73,1,1,0,0
15591,67,Female,4,78.99,0,0,0,0
15592,52,Female,3,111.03,1,1,0,0
15593,41,Male,5,27.34,0,1,0,1
15594,41,Male,5,126.74,0,1,0,0
15595,34,Male,8,83.69,1,1,0,1
15596,57,Male,7,96.86,1,1,0,1
15597,27,Male,6,144.47,0,1,0,0
15598,19,Female,7,88.94,0,1,0,0
15599,61,Male,8,60.71,0,0,1,0
15600,40,Female,8,117.31,1,0,1,0
15601,23,Female,4,148.87,0,1,0,0
15602,19,Male,4,134.0,1,1,0,0
15603,38,Male,5,89.84,1,1,1,1
15604,52,Male,6,132.76,0,0,0,0
15605,66,Female,4,93.32,0,0,0,0
15606,46,Female,1,106.82,1,1,1,0
15607,24,Female,1,141.06,1,1,0,0
15608,46,Male,4,83.65,0,1,1,0
15609,54,Male,5,67.33,0,0,0,0
15610,40,Male,5,62.94,1,0,0,0
15611,50,Male,2,177.73,1,1,0,0
15612,25,Male,7,133.48,0,0,0,0
15613,29,Male,5,19.9,0,0,0,0
15614,63,Female,4,143.37,0,1,0,0
15615,65,Female,4,89.0,0,0,0,0
15616,27,Male,6,79.05,0,1,0,0
15617,32,Male,7,72.49,0,0,0,0
15618,41,Female,4,31.86,1,0,0,0
15619,43,Female,4,112.89,1,0,0,0
15620,64,Female,1,122.15,0,1,0,0
15621,59,Male,7,94.97,0,0,0,0
15622,56,Female,7,116.06,1,0,0,0
15623,20,Female,4,43.2,0,0,0,0
15624,19,Female,4,73.4,1,1,0,0
15625,23,Female,5,98.71,0,0,0,0
15626,38,Female,9,72.05,0,1,0,0
15627,26,Male,11,84.0,0,1,0,0
15628,27,Male,5,175.19,1,0,0,0
15629,53,Female,8,83.84,0,0,0,0
15630,20,Male,7,126.7,1,1,0,0
15631,58,Male,3,83.5,0,1,0,0
15632,41,Female,3,161.28,1,0,0,0
15633,39,Male,6,30.35,0,0,0,0
15634,66,Male,9,104.85,1,1,0,0
15635,31,Female,3,87.26,0,0,0,0
15636,59,Female,1,86.61,0,1,0,0
15637,62,Male,5,92.63,1,1,1,0
15638,61,Male,4,89.8,1,1,0,1
15639,44,Male,6,118.32,0,0,0,0
15640,50,Female,5,110.88,0,1,0,0
15641,39,Male,6,93.61,0,1,0,0
15642,46,Male,4,117.88,0,0,0,1
15643,36,Female,8,120.85,0,0,0,0
15644,36,Male,7,95.19,0,0,0,0
15645,23,Female,5,161.97,1,0,0,0
15646,62,Male,4,124.35,1,0,1,0
15647,36,Female,6,131.67,0,0,1,0
15648,30,Male,3,108.57,1,0,0,0
15649,43,Male,4,98.71,0,1,0,0
15650,39,Female,5,53.38,0,0,0,0
15651,38,Female,5,116.87,0,0,0,0
15652,53,Female,8,88.46,0,0,0,0
15653,19,Female,4,94.8,1,0,0,0
15654,64,Female,4,120.87,1,1,0,0
15655,61,Female,3,135.41,0,0,0,0
15656,47,Female,8,88.61,0,1,0,0
15657,44,Male,2,27.87,0,0,1,1
15658,24,Male,8,128.25,1,1,1,0
15659,37,Male,7,135.71,1,1,0,0
15660,67,Male,3,120.2,1,1,1,1
15661,48,Male,3,78.74,0,0,0,0
15662,40,Male,8,93.67,1,0,0,0
15663,30,Male,5,102.42,0,1,0,0
15664,34,Female,3,120.22,0,0,0,0
15665,21,Male,3,86.47,0,0,0,0
15666,31,Female,4,84.62,0,1,0,0
15667,37,Male,5,143.17,0,1,0,0
15668,30,Female,3,119.44,0,0,1,0
15669,20,Male,4,116.26,0,1,0,0
15670,43,Male,8,129.9,1,0,0,0
15671,43,Male,3,142.2,0,1,0,0
15672,35,Male,6,104.36,1,1,1,0
15673,49,Female,7,118.64,0,1,0,0
15674,31,Male,3,71.99,0,0,0,0
15675,64,Female,6,115.01,0,1,0,0
15676,20,Male,2,89.82,1,0,0,0
15677,18,Male,5,107.5,0,0,0,1
15678,43,Male,2,126.97,0,0,0,0
15679,41,Male,4,20.58,0,1,0,0
15680,66,Female,4,122.14,0,1,0,0
15681,52,Female,4,63.84,0,1,0,0
15682,31,Female,4,83.78,1,0,0,0
15683,20,Male,4,106.39,0,0,0,0
15684,30,Male,6,41.71,0,0,0,0
15685,64,Male,9,122.91,1,1,0,0
15686,67,Male,5,145.33,1,0,0,0
15687,31,Female,3,120.39,0,0,0,0
15688,38,Female,11,124.31,0,1,0,0
15689,43,Female,3,78.28,0,0,0,0
15690,20,Male,2,74.14,1,1,1,1
15691,68,Female,2,69.45,0,1,0,0
15692,57,Male,6,63.17,1,1,0,0
15693,21,Female,6,120.39,0,0,0,0
15694,53,Female,5,103.81,0,1,0,0
15695,68,Female,7,110.42,0,1,0,0
15696,60,Female,2,139.09,1,0,0,0
15697,18,Male,4,85.33,0,0,1,0
15698,57,Male,4,93.22,0,1,0,0
15699,64,Female,10,93.12,0,1,0,1
15700,50,Female,8,102.92,0,0,0,0
15701,24,Male,4,119.59,0,0,0,0
15702,69,Female,9,75.37,0,1,0,0
15703,69,Female,8,36.78,0,1,0,0
15704,28,Female,2,54.23,1,1,1,0
15705,44,Male,8,104.78,1,1,0,0
15706,31,Male,3,75.2,1,1,0,0
15707,39,Female,7,97.46,0,0,0,0
15708,33,Female,7,141.16,0,1,1,0
15709,63,Male,7,159.04,1,1,1,0
15710,29,Male,8,179.56,0,0,0,0
15711,66,Male,5,154.04,0,0,0,0
15712,63,Male,6,89.52,1,1,0,0
15713,27,Male,3,56.22,0,0,0,1
15714,41,Male,4,139.06,0,1,0,0
15715,63,Male,3,103.52,0,1,0,0
15716,35,Male,2,99.25,1,1,0,0
15717,39,Female,2,56.08,0,1,0,0
15718,26,Female,2,83.62,0,0,0,0
15719,34,Male,4,142.61,0,1,0,0
15720,55,Female,9,50.03,0,1,0,0
15721,57,Male,3,91.32,1,0,0,0
15722,30,Female,4,89.66,0,1,0,0
15723,67,Male,5,105.05,0,0,0,0
15724,54,Male,7,63.55,0,1,0,0
15725,23,Female,6,129.18,0,1,0,0
15726,38,Female,5,89.45,1,1,0,0
15727,68,Female,6,122.35,0,0,0,0
15728,53,Female,2,67.71,0,0,0,0
15729,24,Female,6,89.78,0,0,0,0
15730,53,Male,6,101.89,0,0,0,0
15731,42,Male,8,70.17,0,1,0,0
15732,28,Male,5,86.21,0,0,0,0
15733,61,Female,6,65.85,1,0,0,0
15734,31,Male,8,78.45,0,0,0,0
15735,62,Male,4,121.97,1,1,0,0
15736,46,Female,1,79.38,0,0,0,0
15737,27,Male,5,62.05,0,1,0,0
15738,67,Female,7,81.25,0,0,0,0
15739,65,Female,9,79.57,1,0,0,0
15740,22,Male,2,69.26,0,0,0,0
15741,25,Male,6,85.82,1,0,0,0
15742,63,Female,6,112.34,0,1,0,0
15743,22,Female,3,129.49,1,1,1,0
15744,41,Male,3,79.04,0,1,0,0
15745,57,Male,2,61.89,1,1,0,0
15746,43,Male,6,37.39,0,1,0,0
15747,23,Male,3,79.46,0,0,0,0
15748,33,Male,3,70.37,0,1,0,0
15749,53,Female,4,132.2,1,1,0,1
15750,29,Female,4,136.69,0,0,0,0
15751,28,Male,4,77.13,0,0,0,0
15752,20,Male,7,129.79,1,1,0,0
15753,61,Male,8,81.15,0,1,0,0
15754,54,Male,6,86.41,0,1,0,0
15755,23,Male,8,36.58,0,0,0,0
15756,36,Female,4,69.67,1,1,0,0
15757,35,Female,6,69.56,1,0,0,0
15758,33,Male,5,84.14,1,0,1,0
15759,40,Male,6,139.64,0,1,1,1
15760,60,Male,4,98.19,1,1,0,0
15761,54,Female,1,85.22,0,1,0,0
15762,26,Female,4,130.87,1,1,0,0
15763,20,Female,3,142.22,0,0,0,0
15764,25,Male,6,128.64,0,1,1,0
15765,55,Male,5,96.08,1,1,0,0
15766,21,Female,4,94.27,1,0,0,0
15767,29,Female,3,65.98,0,1,0,0
15768,61,Male,3,88.68,1,1,0,0
15769,48,Female,13,113.52,0,1,0,1
15770,42,Female,4,120.19,0,1,0,0
15771,33,Female,5,101.57,0,0,1,0
15772,59,Male,1,104.9,0,0,0,0
15773,31,Male,3,128.08,0,0,0,0
15774,30,Female,3,68.59,1,1,0,0
15775,58,Female,5,107.7,1,1,0,0
15776,24,Male,2,83.91,1,0,0,0
15777,29,Male,4,129.3,1,1,0,0
15778,54,Female,2,86.34,1,1,0,0
15779,67,Female,7,21.84,1,0,0,0
15780,21,Female,3,72.16,1,1,0,0
15781,19,Male,2,53.82,1,0,0,0
15782,52,Female,4,94.66,0,1,1,1
15783,61,Female,3,134.06,1,1,1,0
15784,20,Female,8,130.0,1,0,0,0
15785,21,Female,4,77.71,0,0,0,0
15786,55,Female,1,112.93,0,1,0,0
15787,29,Male,6,103.88,1,1,0,0
15788,36,Female,3,101.39,1,1,0,0
15789,27,Female,5,76.18,0,0,0,0
15790,18,Male,6,99.23,0,0,0,0
15791,34,Male,4,42.35,0,0,0,0
15792,33,Female,6,83.36,0,1,0,0
15793,26,Female,9,196.84,1,0,1,0
15794,26,Female,2,120.2,0,1,0,0
15795,26,Male,3,115.54,1,0,0,0
15796,29,Male,6,52.72,1,0,0,0
15797,58,Male,7,114.38,0,1,0,0
15798,32,Male,9,96.68,0,1,0,0
15799,19,Female,6,89.9,1,1,0,0
15800,28,Male,2,66.52,1,1,1,0
15801,28,Female,5,85.51,1,1,0,0
15802,25,Male,3,97.89,0,1,0,0
15803,49,Female,5,125.14,0,1,0,0
15804,23,Female,1,138.19,1,0,0,0
15805,37,Female,6,65.48,0,1,0,0
15806,56,Male,4,128.47,0,0,0,0
15807,52,Female,6,99.68,0,0,0,0
15808,25,Female,4,109.14,0,0,0,0
15809,67,Female,4,120.69,1,1,0,0
15810,66,Male,5,89.04,0,0,0,0
15811,60,Female,10,107.37,1,0,1,0
15812,51,Male,7,140.85,1,1,0,0
15813,36,Female,4,96.79,0,1,0,0
15814,24,Male,6,131.93,0,1,0,0
15815,48,Female,5,145.92,1,1,0,0
15816,35,Female,5,108.46,1,0,0,0
15817,57,Female,10,94.06,1,0,0,0
15818,31,Female,3,86.97,1,0,0,0
15819,56,Male,5,57.95,0,1,0,0
15820,53,Female,9,64.42,0,0,0,0
15821,34,Female,2,101.03,0,0,1,0
15822,54,Female,5,102.95,1,0,1,1
15823,61,Male,6,93.39,0,1,0,0
15824,26,Male,3,79.67,0,1,0,0
15825,37,Male,5,174.79,0,1,0,0
15826,62,Female,2,132.13,1,1,0,0
15827,45,Male,6,114.91,0,1,0,0
15828,67,Male,5,62.7,0,1,0,0
15829,37,Male,5,81.46,0,1,1,0
15830,58,Female,4,93.02,1,1,1,1
15831,53,Male,7,100.75,0,1,0,0
15832,44,Female,6,72.32,1,1,0,0
15833,25,Male,4,135.91,1,1,1,1
15834,49,Male,2,114.15,0,1,0,0
15835,18,Female,4,104.11,0,1,0,0
15836,34,Female,5,114.3,0,0,0,0
15837,26,Female,6,94.45,0,1,0,0
15838,37,Male,5,88.52,0,1,0,0
15839,62,Female,6,66.85,1,0,0,1
15840,49,Female,7,156.69,1,1,0,1
15841,19,Male,7,139.39,0,1,0,0
15842,49,Female,6,98.35,0,1,0,0
15843,62,Female,5,92.3,0,0,1,0
15844,26,Male,1,124.54,1,0,0,0
15845,47,Male,3,93.39,0,0,0,0
15846,37,Male,4,142.29,0,0,0,0
15847,55,Female,4,119.14,1,1,0,0
15848,18,Male,6,131.23,0,1,1,0
15849,22,Female,3,48.51,0,1,0,0
15850,52,Male,6,134.26,0,0,0,0
15851,53,Male,4,83.73,0,0,0,0
15852,18,Male,6,91.62,1,0,0,0
15853,31,Female,9,134.72,0,0,0,0
15854,26,Female,8,117.18,0,0,0,0
15855,47,Female,7,79.13,0,0,0,0
15856,41,Female,5,96.68,0,0,0,0
15857,21,Female,1,116.33,0,1,0,0
15858,67,Male,4,151.99,0,1,0,0
15859,31,Male,2,116.04,1,1,1,0
15860,42,Male,8,100.99,0,1,0,0
15861,21,Male,5,121.84,1,1,0,0
15862,42,Female,3,106.16,1,1,0,0
15863,27,Female,3,106.13,1,0,0,0
15864,52,Female,0,63.27,1,0,0,0
15865,24,Male,4,91.29,0,1,0,1
15866,59,Male,4,123.02,1,1,0,0
15867,30,Female,4,97.51,1,1,0,0
15868,21,Male,6,118.64,1,1,1,0
15869,67,Male,4,85.43,0,0,0,0
15870,60,Female,8,127.27,0,1,0,1
15871,53,Male,1,90.32,0,0,0,0
15872,31,Female,3,113.47,1,0,0,0
15873,35,Male,6,130.95,1,1,0,0
15874,25,Female,2,85.33,0,1,0,0
15875,49,Male,9,35.14,0,1,0,0
15876,44,Female,3,98.36,1,1,0,1
15877,59,Female,8,95.19,0,0,0,0
15878,54,Male,9,50.32,0,0,0,0
15879,40,Male,9,128.54,1,1,0,0
15880,24,Female,7,120.52,1,1,1,0
15881,29,Female,3,62.24,1,0,0,0
15882,42,Female,6,121.92,0,1,0,0
15883,20,Female,4,68.64,0,0,0,0
15884,43,Female,3,110.04,0,0,0,0
15885,21,Male,5,66.84,0,0,0,0
15886,59,Male,3,86.1,0,0,0,0
15887,53,Male,2,73.09,0,0,0,0
15888,32,Male,7,108.13,0,0,1,0
15889,49,Male,3,111.93,0,0,0,0
15890,46,Female,2,122.94,0,0,0,0
15891,27,Male,6,101.06,1,0,0,0
15892,38,Male,5,130.69,0,0,0,0
15893,33,Female,3,112.9,1,1,1,1
15894,64,Female,4,56.46,0,1,0,1
15895,36,Male,5,65.71,0,1,0,0
15896,46,Male,4,133.11,1,1,1,0
15897,69,Female,11,128.38,0,0,0,0
15898,68,Male,10,75.92,1,0,0,0
15899,35,Female,4,124.32,1,1,0,0
15900,61,Male,8,97.12,1,1,0,0
15901,33,Male,6,115.77,0,1,1,0
15902,18,Male,3,63.47,1,0,0,0
15903,65,Male,5,88.08,0,0,0,0
15904,19,Female,3,130.38,1,0,0,0
15905,32,Female,3,129.62,1,1,0,0
15906,56,Male,4,96.05,0,0,0,0
15907,45,Male,2,145.11,0,1,0,0
15908,18,Male,3,117.07,1,0,1,0
15909,22,Male,3,65.34,0,1,0,0
15910,59,Female,2,103.1,1,1,0,0
15911,39,Female,4,51.41,1,0,0,0
15912,53,Male,9,134.25,0,1,1,0
15913,63,Female,5,105.8,0,0,0,0
15914,30,Female,5,125.58,0,1,0,0
15915,18,Male,8,93.65,0,1,0,0
15916,33,Male,2,95.59,1,0,0,0
15917,58,Male,8,93.81,1,0,0,0
15918,39,Female,4,108.74,0,1,0,0
15919,49,Female,0,157.1,1,0,0,0
15920,33,Female,6,125.58,0,1,1,0
15921,68,Female,8,75.93,1,0,0,0
15922,32,Male,6,95.96,0,1,0,0
15923,63,Male,4,98.15,1,0,0,0
15924,69,Male,7,85.98,1,0,0,0
15925,59,Female,6,102.74,1,1,0,0
15926,29,Male,2,138.69,1,1,0,0
15927,18,Male,6,86.26,0,1,0,1
15928,34,Female,3,136.14,1,1,0,0
15929,58,Male,2,150.97,0,1,1,0
15930,68,Female,3,100.01,1,0,0,0
15931,67,Female,5,128.9,0,1,1,0
15932,45,Male,3,93.49,0,1,0,0
15933,24,Male,5,90.44,0,1,0,0
15934,26,Female,6,109.36,0,1,0,0
15935,39,Male,2,89.6,1,1,1,0
15936,43,Male,10,169.05,0,1,0,0
15937,29,Female,6,62.78,0,1,1,0
15938,24,Male,5,98.36,0,1,0,0
15939,63,Female,10,106.29,0,0,1,0
15940,64,Female,6,19.66,0,0,0,0
15941,32,Female,7,137.45,1,1,0,0
15942,55,Female,1,117.54,0,1,0,0
15943,38,Male,7,56.9,1,1,0,0
15944,31,Male,7,15.95,1,0,0,0
15945,19,Male,6,108.5,0,1,0,0
15946,25,Female,5,86.1,1,0,0,0
15947,62,Male,9,118.36,0,1,0,0
15948,23,Female,7,82.42,0,1,0,0
15949,54,Female,3,115.66,1,1,0,0
15950,54,Male,3,79.26,0,1,0,0
15951,50,Male,5,66.41,0,1,0,0
15952,58,Female,4,82.38,0,0,0,0
15953,23,Female,6,91.13,1,1,0,0
15954,69,Female,5,71.21,0,0,0,0
15955,43,Female,3,71.46,0,0,0,0
15956,56,Male,2,173.2,1,1,1,0
15957,58,Male,2,134.72,0,0,0,0
15958,54,Male,5,140.59,1,0,1,0
15959,31,Female,6,70.66,0,1,0,0
15960,54,Female,2,69.48,1,1,0,0
15961,25,Male,11,106.44,1,0,0,0
15962,56,Male,6,97.59,0,1,0,0
15963,30,Male,3,130.5,1,1,0,0
15964,30,Female,4,112.33,1,1,0,1
15965,57,Female,5,125.58,0,0,0,0
15966,60,Female,6,102.02,1,1,1,1
15967,45,Male,3,85.43,0,0,0,0
15968,35,Male,0,65.11,0,1,0,0
15969,36,Male,6,110.44,0,1,1,0
15970,55,Male,6,64.85,0,1,0,0
15971,49,Male,7,97.61,1,1,0,0
15972,39,Male,3,80.1,0,0,0,0
15973,19,Female,5,123.37,1,0,0,0
15974,30,Male,9,87.39,0,0,0,0
15975,40,Male,5,125.46,0,1,0,0
15976,42,Female,5,81.21,0,1,0,0
15977,45,Female,4,108.71,0,1,1,0
15978,28,Female,6,79.53,0,0,0,0
15979,50,Female,6,54.96,0,1,0,0
15980,41,Female,3,96.04,0,0,0,0
15981,19,Female,8,89.77,0,1,1,0
15982,47,Male,5,68.95,1,1,0,0
15983,34,Male,3,122.88,0,0,0,0
15984,57,Male,4,97.0,1,1,0,0
15985,51,Male,3,111.21,1,1,0,0
15986,55,Female,12,66.3,0,1,0,0
15987,39,Female,6,138.02,1,1,0,0
15988,22,Male,4,100.63,0,1,0,0
15989,65,Female,7,102.37,0,1,1,0
15990,57,Female,4,70.53,1,0,0,0
15991,68,Male,4,123.78,0,0,0,0
15992,33,Male,5,72.27,0,1,1,0
15993,30,Male,10,88.34,0,0,0,0
