TransactionID,CustomerID,Category,Quantity,Price,Date
TXN033926,CUST00928,Electronics,1,344.05,2023-10-11
TXN033927,CUST00011,Beauty,1,368.32,2024-01-01
TXN033928,CUST00081,Electronics,2,47.45,2023-08-02
TXN033929,CUST01285,Fashion,2,177.74,2024-01-05
TXN033930,CUST00006,Home & Kitchen,4,29.11,2023-04-15
TXN033931,CUST01482,Sports,2,79.5,2024-02-09
TXN033932,CUST00373,Electronics,2,139.39,2023-06-17
TXN033933,CUST00481,Electronics,3,294.91,2024-09-29
TXN033934,CUST00222,Beauty,3,381.14,2023-10-30
TXN033935,CUST01941,Books,3,58.7,2023-03-04
TXN033936,CUST01834,Fashion,1,32.07,2023-08-23
TXN033937,CUST01105,Sports,3,442.4,2024-02-03
TXN033938,CUST01947,Sports,3,69.54,2024-11-25
TXN033939,CUST00515,Home & Kitchen,5,226.91,2024-11-30
TXN033940,CUST01084,Books,3,60.81,2024-02-06
TXN033941,CUST00221,Sports,1,269.85,2024-05-14
TXN033942,CUST01986,Electronics,5,57.6,2024-05-15
TXN033943,CUST00349,Electronics,1,382.33,2023-03-03
TXN033944,CUST01585,Fashion,1,47.36,2024-12-25
TXN033945,CUST00228,Fashion,5,217.95,2023-02-24
TXN033946,CUST00290,Fashion,5,213.18,2024-02-22
TXN033947,CUST00293,Home & Kitchen,5,460.78,2024-03-03
TXN033948,CUST00810,Home & Kitchen,5,217.75,2024-02-24
TXN033949,CUST01217,Fashion,1,40.12,2024-05-29
TXN033950,CUST00956,Beauty,5,273.99,2024-01-01
TXN033951,CUST01498,Books,2,363.85,2023-09-29
TXN033952,CUST01281,Beauty,3,171.99,2024-07-18
TXN033953,CUST01979,Beauty,3,306.25,2023-02-24
TXN033954,CUST01530,Books,2,65.22,2024-02-21
TXN033955,CUST00388,Fashion,1,215.53,2024-04-09
TXN033956,CUST00615,Books,1,87.13,2024-05-06
TXN033957,CUST01422,Home & Kitchen,3,140.46,2023-02-24
TXN033958,CUST00366,Sports,4,322.3,2024-10-19
TXN033959,CUST00658,Electronics,2,378.04,2024-02-10
TXN033960,CUST00290,Home & Kitchen,2,159.2,2024-10-10
TXN033961,CUST01793,Electronics,3,494.96,2024-06-02
TXN033962,CUST01333,Sports,5,145.97,2024-07-21
TXN033963,CUST01302,Sports,4,79.32,2023-07-07
TXN033964,CUST01488,Books,1,434.39,2024-06-14
TXN033965,CUST00189,Home & Kitchen,1,326.61,2024-03-19
TXN033966,CUST00918,Electronics,1,341.38,2023-02-27
TXN033967,CUST01202,Books,1,398.18,2023-12-11
TXN033968,CUST01552,Electronics,2,499.75,2023-04-11
TXN033969,CUST00924,Electronics,2,145.64,2023-04-29
TXN033970,CUST00988,Beauty,5,276.29,2023-05-04
TXN033971,CUST00375,Beauty,2,353.61,2023-06-26
TXN033972,CUST01622,Sports,5,77.38,2024-08-14
TXN033973,CUST00760,Fashion,5,156.88,2023-06-26
TXN033974,CUST01478,Electronics,1,156.79,2023-11-14
TXN033975,CUST00217,Electronics,1,167.09,2023-08-31
TXN033976,CUST01066,Home & Kitchen,2,360.51,2024-02-22
TXN033977,CUST00194,Sports,2,298.31,2023-09-10
TXN033978,CUST01351,Electronics,5,359.37,2024-03-06
TXN033979,CUST01397,Electronics,3,258.62,2024-06-13
TXN033980,CUST01489,Beauty,1,477.95,2024-06-14
TXN033981,CUST00163,Electronics,4,262.72,2024-06-02
TXN033982,CUST00276,Home & Kitchen,3,303.75,2024-10-24
TXN033983,CUST00364,Sports,1,152.66,2023-03-08
TXN033984,CUST01666,Books,1,34.09,2023-01-03
TXN033985,CUST00775,Books,2,408.67,2024-05-08
TXN033986,CUST00480,Sports,4,428.94,2024-06-24
TXN033987,CUST00689,Books,4,426.18,2024-04-25
TXN033988,CUST00460,Books,1,401.82,2024-08-02
TXN033989,CUST01289,Electronics,5,137.96,2023-02-10
TXN033990,CUST00539,Electronics,4,289.53,2024-11-25
TXN033991,CUST00974,Electronics,3,408.39,2024-03-18
TXN033992,CUST01410,Home & Kitchen,5,314.59,2024-01-08
TXN033993,CUST00085,Books,2,479.49,2024-12-06
TXN033994,CUST01732,Fashion,1,340.46,2023-09-13
TXN033995,CUST01340,Electronics,1,282.54,2024-04-07
TXN033996,CUST00243,Fashion,3,497.72,2024-01-17
TXN033997,CUST01493,Sports,3,269.6,2023-11-06
TXN033998,CUST00880,Sports,2,483.65,2023-01-13
TXN033999,CUST01366,Beauty,2,11.01,2024-02-26
TXN034000,CUST01201,Beauty,4,277.29,2023-09-04
TXN034001,CUST01154,Electronics,5,148.05,2024-02-15
TXN034002,CUST00657,Beauty,1,200.84,2023-10-19
TXN034003,CUST01107,Sports,4,48.52,2023-01-28
TXN034004,CUST01384,Electronics,2,135.79,2023-10-18
TXN034005,CUST00088,Books,3,286.98,2024-12-22
TXN034006,CUST01556,Electronics,4,362.05,2023-07-20
TXN034007,CUST00742,Sports,3,455.61,2023-04-27
TXN034008,CUST01996,Sports,5,119.72,2023-04-22
TXN034009,CUST00985,Electronics,3,398.74,2024-11-08
TXN034010,CUST01662,Fashion,1,17.15,2024-08-28
TXN034011,CUST00471,Home & Kitchen,5,447.44,2024-07-26
TXN034012,CUST01522,Fashion,3,299.4,2023-08-08
TXN034013,CUST01531,Electronics,4,423.64,2024-02-25
TXN034014,CUST01378,Fashion,1,131.32,2023-08-17
TXN034015,CUST00416,Home & Kitchen,1,189.64,2024-03-30
TXN034016,CUST01075,Sports,2,53.06,2024-11-30
TXN034017,CUST01624,Books,2,44.04,2024-12-13
TXN034018,CUST00682,Home & Kitchen,4,414.1,2024-09-21
TXN034019,CUST01087,Home & Kitchen,2,152.01,2024-02-24
TXN034020,CUST01113,Sports,3,179.56,2024-01-26
TXN034021,CUST01725,Home & Kitchen,2,267.65,2024-02-23
TXN034022,CUST01214,Fashion,1,336.98,2024-11-16
TXN034023,CUST00899,Electronics,4,28.09,2023-09-18
TXN034024,CUST00601,Fashion,3,289.24,2023-07-07
TXN034025,CUST01372,Home & Kitchen,1,306.98,2023-12-09
TXN034026,CUST01868,Fashion,1,425.94,2023-06-29
TXN034027,CUST01562,Electronics,5,81.55,2023-11-24
TXN034028,CUST01200,Beauty,2,227.89,2024-11-08
TXN034029,CUST01388,Electronics,3,239.73,2023-04-03
TXN034030,CUST00776,Books,4,424.54,2024-02-23
TXN034031,CUST00901,Beauty,4,184.43,2023-03-29
TXN034032,CUST01931,Sports,4,45.12,2023-04-05
TXN034033,CUST01578,Books,5,302.62,2023-05-28
TXN034034,CUST00483,Electronics,3,332.67,2024-07-07
TXN034035,CUST01143,Beauty,1,293.29,2023-04-06
TXN034036,CUST00169,Sports,5,247.49,2023-07-23
TXN034037,CUST01644,Electronics,2,110.5,2024-12-09
TXN034038,CUST00147,Fashion,1,271.62,2024-01-21
TXN034039,CUST01712,Sports,4,22.86,2024-01-10
TXN034040,CUST01461,Beauty,2,285.54,2024-11-10
TXN034041,CUST00439,Electronics,3,247.1,2023-12-31
TXN034042,CUST00888,Electronics,3,476.55,2024-07-05
TXN034043,CUST01213,Home & Kitchen,5,163.38,2023-06-12
TXN034044,CUST00160,Beauty,3,15.77,2024-09-24
TXN034045,CUST00814,Electronics,4,381.26,2023-08-16
TXN034046,CUST01884,Books,5,88.0,2024-10-17
TXN034047,CUST01956,Electronics,5,274.51,2023-05-01
TXN034048,CUST00402,Beauty,4,111.34,2024-10-30
TXN034049,CUST00586,Electronics,3,272.02,2024-10-01
TXN034050,CUST00864,Fashion,2,292.6,2023-12-20
TXN034051,CUST01042,Fashion,5,332.55,2024-05-13
TXN034052,CUST00140,Books,2,189.63,2024-10-12
TXN034053,CUST01139,Electronics,2,35.25,2023-07-05
TXN034054,CUST00328,Sports,2,300.47,2023-02-24
TXN034055,CUST00225,Books,2,432.94,2024-12-24
TXN034056,CUST00558,Home & Kitchen,4,265.1,2024-03-14
TXN034057,CUST00439,Electronics,1,128.87,2024-01-25
TXN034058,CUST01574,Fashion,3,209.67,2023-12-08
TXN034059,CUST01742,Home & Kitchen,1,272.42,2023-12-24
TXN034060,CUST00386,Beauty,1,48.39,2023-06-13
TXN034061,CUST00521,Books,5,286.2,2024-12-17
TXN034062,CUST01277,Electronics,1,59.1,2024-05-04
TXN034063,CUST00620,Fashion,1,93.04,2023-05-11
TXN034064,CUST01925,Sports,4,199.55,2024-05-28
TXN034065,CUST01122,Sports,2,400.68,2024-07-30
TXN034066,CUST00787,Books,1,412.78,2024-11-05
TXN034067,CUST01095,Electronics,1,144.9,2024-01-02
TXN034068,CUST00551,Home & Kitchen,5,271.29,2024-12-01
TXN034069,CUST01834,Electronics,3,51.38,2024-06-23
TXN034070,CUST01937,Electronics,5,498.86,2024-05-10
TXN034071,CUST00447,Fashion,3,328.71,2024-03-23
TXN034072,CUST01114,Sports,3,115.98,2024-11-21
TXN034073,CUST01454,Beauty,3,450.35,2023-08-03
TXN034074,CUST01243,Books,4,178.13,2023-04-19
TXN034075,CUST00107,Home & Kitchen,4,141.25,2023-07-13
TXN034076,CUST01500,Home & Kitchen,2,152.23,2024-03-25
TXN034077,CUST00916,Fashion,3,245.58,2023-02-07
TXN034078,CUST01478,Beauty,4,21.56,2024-03-30
TXN034079,CUST00904,Books,4,327.47,2024-08-06
TXN034080,CUST01632,Electronics,1,474.14,2023-02-10
TXN034081,CUST01939,Sports,3,408.69,2024-09-10
TXN034082,CUST00544,Fashion,5,406.48,2023-07-24
TXN034083,CUST01150,Beauty,1,388.16,2023-12-01
TXN034084,CUST01171,Beauty,4,181.6,2024-12-27
TXN034085,CUST00280,Sports,4,99.26,2023-03-11
TXN034086,CUST00024,Home & Kitchen,4,160.6,2023-02-15
TXN034087,CUST00952,Beauty,4,90.53,2023-01-21
TXN034088,CUST01745,Beauty,5,426.21,2023-11-09
TXN034089,CUST00120,Home & Kitchen,2,213.41,2024-04-27
TXN034090,CUST01810,Beauty,2,406.92,2024-01-02
TXN034091,CUST01676,Fashion,3,148.7,2023-11-10
TXN034092,CUST01321,Sports,4,76.16,2023-06-05
TXN034093,CUST00855,Electronics,3,435.94,2023-07-26
TXN034094,CUST01016,Fashion,5,400.46,2024-04-06
TXN034095,CUST00944,Sports,3,280.29,2024-04-08
TXN034096,CUST01106,Electronics,2,66.02,2023-10-27
TXN034097,CUST00448,Electronics,2,171.49,2024-11-14
TXN034098,CUST01936,Books,2,33.49,2023-11-11
TXN034099,CUST01744,Beauty,3,449.61,2023-01-06
TXN034100,CUST00996,Home & Kitchen,4,123.93,2023-02-17
TXN034101,CUST01943,Sports,1,264.02,2023-07-01
TXN034102,CUST01494,Electronics,2,471.22,2024-05-07
TXN034103,CUST01447,Books,3,313.45,2024-02-19
TXN034104,CUST01569,Beauty,1,313.41,2023-04-08
TXN034105,CUST01048,Electronics,2,417.26,2024-05-20
TXN034106,CUST01085,Sports,2,348.24,2024-10-20
TXN034107,CUST01847,Home & Kitchen,5,245.45,2024-08-26
TXN034108,CUST01725,Fashion,2,65.48,2023-07-08
TXN034109,CUST00084,Fashion,1,250.85,2023-07-27
TXN034110,CUST00225,Books,1,95.06,2023-06-21
TXN034111,CUST01704,Fashion,4,248.47,2024-04-14
TXN034112,CUST00186,Electronics,1,15.86,2024-03-15
TXN034113,CUST00375,Home & Kitchen,3,179.48,2023-02-13
TXN034114,CUST00072,Home & Kitchen,3,32.37,2024-10-23
TXN034115,CUST00074,Electronics,2,77.08,2024-12-08
TXN034116,CUST01921,Electronics,4,348.98,2024-01-18
TXN034117,CUST01365,Books,2,488.27,2024-07-07
TXN034118,CUST00153,Fashion,4,284.54,2023-10-13
TXN034119,CUST00096,Electronics,5,88.9,2024-04-13
TXN034120,CUST01589,Home & Kitchen,4,191.35,2024-01-01
TXN034121,CUST00445,Fashion,5,121.01,2024-10-16
TXN034122,CUST01710,Home & Kitchen,5,28.68,2024-09-12
TXN034123,CUST01134,Electronics,2,456.97,2023-09-16
TXN034124,CUST01482,Beauty,3,273.37,2024-10-23
TXN034125,CUST00828,Sports,4,78.69,2023-06-05
TXN034126,CUST01075,Books,2,374.13,2023-01-05
TXN034127,CUST00377,Beauty,5,89.79,2023-02-16
TXN034128,CUST00765,Books,5,107.23,2023-07-23
TXN034129,CUST01097,Fashion,1,302.77,2023-01-02
TXN034130,CUST00212,Beauty,1,216.1,2024-04-12
TXN034131,CUST01456,Electronics,4,447.89,2023-11-08
TXN034132,CUST00724,Beauty,3,300.37,2023-08-05
TXN034133,CUST01787,Sports,1,95.31,2024-05-20
TXN034134,CUST01192,Home & Kitchen,5,239.98,2023-06-30
TXN034135,CUST00775,Home & Kitchen,2,364.73,2024-07-23
TXN034136,CUST00331,Home & Kitchen,3,302.05,2024-11-30
TXN034137,CUST01766,Fashion,4,164.0,2024-01-06
TXN034138,CUST00751,Home & Kitchen,2,196.29,2023-02-10
TXN034139,CUST01811,Fashion,4,334.48,2023-09-20
TXN034140,CUST01518,Books,2,261.9,2024-07-25
TXN034141,CUST01167,Beauty,2,41.51,2023-12-29
TXN034142,CUST01606,Books,3,276.59,2024-03-18
TXN034143,CUST01469,Home & Kitchen,4,230.12,2024-05-16
TXN034144,CUST00824,Electronics,1,408.39,2024-03-09
TXN034145,CUST00394,Electronics,2,60.61,2023-12-11
TXN034146,CUST00512,Fashion,2,5.51,2023-04-27
TXN034147,CUST00686,Books,1,411.28,2024-02-20
TXN034148,CUST01872,Home & Kitchen,3,109.56,2023-03-19
TXN034149,CUST00621,Home & Kitchen,3,20.6,2023-09-16
TXN034150,CUST01739,Beauty,3,114.4,2023-08-01
TXN034151,CUST01721,Books,5,443.58,2023-05-08
TXN034152,CUST01827,Electronics,5,89.72,2024-09-19
TXN034153,CUST01352,Books,3,163.39,2024-10-27
TXN034154,CUST00604,Beauty,3,307.24,2024-06-26
TXN034155,CUST01283,Sports,1,93.83,2023-12-08
TXN034156,CUST01858,Sports,5,324.35,2023-06-26
TXN034157,CUST01461,Sports,4,354.8,2023-10-12
TXN034158,CUST00718,Books,3,119.37,2024-03-06
TXN034159,CUST01588,Sports,3,52.64,2024-02-05
TXN034160,CUST00349,Home & Kitchen,3,203.97,2024-02-20
TXN034161,CUST01717,Sports,2,350.82,2024-01-25
TXN034162,CUST01974,Sports,5,407.69,2024-11-13
TXN034163,CUST01839,Home & Kitchen,4,23.16,2023-06-25
TXN034164,CUST00515,Beauty,2,270.6,2023-10-27
TXN034165,CUST01473,Beauty,2,132.39,2024-02-08
TXN034166,CUST00399,Sports,4,210.96,2023-11-20
TXN034167,CUST01620,Home & Kitchen,4,266.73,2023-12-05
TXN034168,CUST00214,Sports,4,368.95,2023-02-09
TXN034169,CUST01570,Sports,4,24.7,2023-08-03
TXN034170,CUST00562,Sports,4,89.34,2023-11-03
TXN034171,CUST01313,Fashion,3,310.09,2024-08-05
TXN034172,CUST01865,Electronics,4,223.22,2023-11-08
TXN034173,CUST01283,Electronics,4,108.89,2024-11-13
TXN034174,CUST00258,Home & Kitchen,5,37.17,2023-02-10
TXN034175,CUST01412,Electronics,3,457.82,2024-07-08
TXN034176,CUST01808,Sports,2,184.64,2024-07-11
TXN034177,CUST00694,Books,3,208.23,2024-05-04
TXN034178,CUST01569,Books,1,29.31,2023-08-19
TXN034179,CUST01289,Books,4,370.6,2023-01-05
TXN034180,CUST01337,Home & Kitchen,2,496.13,2024-09-09
TXN034181,CUST01064,Beauty,1,489.26,2023-12-10
TXN034182,CUST00998,Beauty,2,159.05,2024-07-22
TXN034183,CUST00820,Home & Kitchen,3,480.77,2023-07-18
TXN034184,CUST00210,Books,1,206.79,2023-07-19
TXN034185,CUST00272,Beauty,4,196.69,2024-06-18
TXN034186,CUST01160,Fashion,4,416.67,2023-01-07
TXN034187,CUST00599,Home & Kitchen,1,396.94,2023-03-30
TXN034188,CUST01084,Home & Kitchen,3,240.07,2024-12-05
TXN034189,CUST01534,Sports,1,226.47,2023-12-19
TXN034190,CUST01700,Home & Kitchen,3,484.38,2024-11-15
TXN034191,CUST01539,Fashion,2,207.22,2024-04-21
TXN034192,CUST01039,Fashion,3,431.55,2024-12-19
TXN034193,CUST01638,Beauty,1,374.49,2024-09-05
TXN034194,CUST01023,Books,1,57.93,2023-12-08
TXN034195,CUST00255,Books,2,83.7,2023-06-09
TXN034196,CUST00737,Electronics,1,23.55,2024-02-26
TXN034197,CUST00722,Beauty,5,22.41,2023-07-28
TXN034198,CUST00535,Fashion,1,304.2,2023-08-16
TXN034199,CUST01259,Beauty,5,43.12,2023-09-26
TXN034200,CUST01155,Beauty,1,72.42,2023-10-21
TXN034201,CUST01694,Fashion,1,125.95,2023-10-27
TXN034202,CUST01709,Books,2,278.89,2024-05-12
TXN034203,CUST01024,Home & Kitchen,5,118.33,2023-08-03
TXN034204,CUST00017,Beauty,2,200.98,2024-03-28
TXN034205,CUST00882,Home & Kitchen,5,179.9,2024-02-07
TXN034206,CUST00954,Electronics,5,201.17,2024-09-23
TXN034207,CUST00826,Home & Kitchen,4,464.87,2023-04-19
TXN034208,CUST00992,Beauty,5,485.0,2023-12-03
TXN034209,CUST00878,Electronics,2,40.87,2023-03-23
TXN034210,CUST00185,Beauty,2,59.71,2024-04-01
TXN034211,CUST01415,Electronics,3,32.07,2024-03-19
TXN034212,CUST01447,Books,1,196.88,2023-04-20
TXN034213,CUST01870,Electronics,4,426.31,2024-08-25
TXN034214,CUST01466,Electronics,1,400.92,2024-07-19
TXN034215,CUST01720,Home & Kitchen,2,180.62,2023-08-01
TXN034216,CUST01679,Books,4,376.6,2023-05-22
TXN034217,CUST01580,Home & Kitchen,5,489.6,2023-05-18
TXN034218,CUST01036,Electronics,2,101.0,2024-12-09
TXN034219,CUST01544,Fashion,2,482.12,2024-10-20
TXN034220,CUST00080,Electronics,2,386.54,2023-05-25
TXN034221,CUST00809,Beauty,2,61.76,2023-09-24
TXN034222,CUST01698,Sports,4,398.29,2023-10-29
TXN034223,CUST00302,Books,1,55.61,2024-03-14
TXN034224,CUST01240,Beauty,1,19.72,2023-04-25
TXN034225,CUST01272,Fashion,5,383.48,2024-06-27
TXN034226,CUST01565,Home & Kitchen,2,448.01,2024-04-12
TXN034227,CUST01296,Electronics,2,203.19,2024-05-27
TXN034228,CUST00133,Books,1,16.91,2024-04-10
TXN034229,CUST01029,Sports,5,300.79,2023-04-22
TXN034230,CUST00756,Beauty,3,120.48,2023-08-02
TXN034231,CUST01566,Electronics,4,274.17,2024-07-27
TXN034232,CUST00629,Electronics,1,162.37,2023-07-22
TXN034233,CUST01714,Electronics,4,313.08,2024-04-07
TXN034234,CUST01010,Books,1,133.85,2023-04-29
TXN034235,CUST00773,Beauty,5,78.47,2023-08-23
TXN034236,CUST01771,Beauty,2,377.44,2023-12-03
TXN034237,CUST00141,Sports,3,271.73,2024-12-18
TXN034238,CUST00483,Sports,4,162.12,2024-06-13
TXN034239,CUST01329,Electronics,3,315.81,2023-11-19
TXN034240,CUST00345,Books,2,147.17,2024-07-23
TXN034241,CUST01586,Home & Kitchen,1,185.83,2023-11-23
TXN034242,CUST01294,Electronics,5,191.04,2023-01-18
TXN034243,CUST01132,Beauty,2,117.1,2024-08-10
TXN034244,CUST01582,Fashion,3,223.23,2023-08-06
TXN034245,CUST00474,Sports,3,408.55,2024-01-08
TXN034246,CUST01106,Fashion,3,485.63,2023-07-03
TXN034247,CUST01662,Electronics,1,113.61,2023-10-26
TXN034248,CUST01108,Beauty,3,469.72,2023-02-18
TXN034249,CUST01314,Beauty,1,142.56,2024-01-03
TXN034250,CUST01095,Fashion,3,237.6,2024-04-16
TXN034251,CUST00175,Fashion,4,54.82,2023-09-01
TXN034252,CUST01852,Sports,4,305.98,2023-10-01
TXN034253,CUST00842,Books,2,257.87,2024-02-08
TXN034254,CUST01487,Electronics,2,341.06,2023-04-15
TXN034255,CUST01873,Electronics,5,302.21,2023-01-07
TXN034256,CUST01419,Home & Kitchen,3,490.8,2023-05-23
TXN034257,CUST00866,Books,3,386.22,2023-11-10
TXN034258,CUST01115,Fashion,1,482.92,2024-02-06
TXN034259,CUST00469,Fashion,2,265.13,2024-11-06
TXN034260,CUST01887,Fashion,4,144.3,2023-12-28
TXN034261,CUST01458,Fashion,1,268.32,2024-05-28
TXN034262,CUST01273,Sports,4,236.04,2024-12-09
TXN034263,CUST00644,Fashion,1,216.46,2023-04-26
TXN034264,CUST00681,Fashion,2,203.53,2024-08-01
TXN034265,CUST00955,Fashion,3,406.62,2023-08-08
TXN034266,CUST01596,Sports,3,371.85,2024-10-10
TXN034267,CUST01905,Fashion,2,323.72,2023-07-07
TXN034268,CUST00849,Home & Kitchen,4,324.29,2024-10-03
TXN034269,CUST00241,Electronics,5,190.09,2024-08-20
TXN034270,CUST00702,Sports,5,221.97,2024-12-07
TXN034271,CUST01520,Home & Kitchen,2,80.51,2023-04-18
TXN034272,CUST00340,Beauty,1,291.6,2024-02-22
TXN034273,CUST00793,Home & Kitchen,3,74.4,2024-10-04
TXN034274,CUST00744,Fashion,4,458.08,2023-08-21
TXN034275,CUST01495,Sports,5,210.75,2024-06-22
TXN034276,CUST00463,Fashion,3,26.11,2023-04-11
TXN034277,CUST00801,Home & Kitchen,2,5.87,2024-04-03
TXN034278,CUST01299,Sports,3,339.77,2024-06-14
TXN034279,CUST01849,Sports,5,307.71,2023-10-20
TXN034280,CUST00015,Sports,4,386.28,2024-07-18
TXN034281,CUST01065,Home & Kitchen,1,375.93,2024-11-08
TXN034282,CUST01989,Electronics,1,6.52,2023-08-10
TXN034283,CUST00208,Electronics,3,87.68,2023-01-26
TXN034284,CUST01084,Home & Kitchen,1,166.32,2023-08-29
TXN034285,CUST00365,Electronics,5,35.46,2023-12-05
TXN034286,CUST01264,Electronics,4,93.19,2023-06-18
TXN034287,CUST00608,Books,1,292.81,2023-08-04
TXN034288,CUST01814,Sports,1,231.24,2023-03-11
TXN034289,CUST01963,Home & Kitchen,2,430.98,2023-10-03
TXN034290,CUST00160,Beauty,1,115.83,2023-04-22
TXN034291,CUST00397,Sports,1,269.99,2024-04-25
TXN034292,CUST01958,Electronics,5,431.53,2024-05-11
TXN034293,CUST00794,Fashion,1,34.91,2023-04-02
TXN034294,CUST00500,Home & Kitchen,2,435.68,2023-10-29
TXN034295,CUST00209,Electronics,2,175.27,2024-08-24
TXN034296,CUST01157,Books,2,430.45,2023-08-19
TXN034297,CUST01405,Electronics,1,342.49,2024-02-08
TXN034298,CUST00433,Fashion,3,338.04,2024-07-21
TXN034299,CUST00609,Home & Kitchen,3,28.73,2024-05-19
TXN034300,CUST01755,Books,5,470.89,2024-10-17
TXN034301,CUST00389,Electronics,3,218.4,2023-04-04
TXN034302,CUST00997,Home & Kitchen,5,58.64,2024-02-17
TXN034303,CUST00583,Fashion,5,384.57,2023-04-13
TXN034304,CUST00432,Home & Kitchen,2,434.07,2023-12-07
TXN034305,CUST01298,Beauty,4,465.1,2023-08-03
TXN034306,CUST00351,Fashion,5,255.67,2023-02-23
TXN034307,CUST00134,Fashion,1,204.88,2024-07-16
TXN034308,CUST01090,Books,2,293.8,2023-03-27
TXN034309,CUST00639,Sports,1,151.93,2024-05-12
TXN034310,CUST01229,Sports,1,199.44,2024-09-20
TXN034311,CUST01322,Fashion,3,271.82,2024-01-26
TXN034312,CUST00117,Electronics,1,413.08,2024-12-04
TXN034313,CUST01972,Beauty,5,427.46,2024-06-09
TXN034314,CUST01291,Home & Kitchen,1,69.95,2023-07-29
TXN034315,CUST01818,Electronics,1,71.3,2024-06-03
TXN034316,CUST00149,Books,3,96.18,2024-11-21
TXN034317,CUST01218,Books,1,300.21,2024-12-16
TXN034318,CUST01704,Books,5,105.39,2023-05-14
TXN034319,CUST01848,Home & Kitchen,5,308.21,2023-08-21
TXN034320,CUST01910,Beauty,1,364.06,2023-03-10
TXN034321,CUST00179,Sports,5,429.96,2024-01-24
TXN034322,CUST00148,Electronics,5,434.32,2023-03-21
TXN034323,CUST00465,Sports,3,111.27,2024-01-15
TXN034324,CUST00976,Beauty,2,159.55,2023-03-07
TXN034325,CUST00569,Sports,2,94.92,2024-09-02
TXN034326,CUST01029,Fashion,4,341.84,2023-10-01
TXN034327,CUST00526,Electronics,2,344.97,2024-05-29
TXN034328,CUST00280,Fashion,1,6.98,2023-12-19
TXN034329,CUST00499,Sports,5,86.6,2023-06-19
TXN034330,CUST00836,Electronics,2,170.74,2023-12-27
TXN034331,CUST00436,Electronics,3,107.56,2024-04-13
TXN034332,CUST00816,Electronics,4,277.92,2023-04-11
TXN034333,CUST01240,Home & Kitchen,1,25.01,2023-10-11
TXN034334,CUST00687,Electronics,2,413.98,2023-02-13
TXN034335,CUST00828,Sports,5,235.74,2023-05-23
TXN034336,CUST00969,Home & Kitchen,3,298.93,2024-11-04
TXN034337,CUST01539,Books,2,292.0,2023-03-10
TXN034338,CUST01911,Home & Kitchen,5,228.09,2024-03-19
TXN034339,CUST01161,Fashion,2,285.86,2023-03-28
TXN034340,CUST00612,Home & Kitchen,1,42.66,2023-04-29
TXN034341,CUST00595,Electronics,4,195.35,2024-05-03
TXN034342,CUST01304,Sports,5,356.39,2023-10-16
TXN034343,CUST00132,Home & Kitchen,4,186.29,2024-07-16
TXN034344,CUST00393,Fashion,4,130.75,2023-10-29
TXN034345,CUST00481,Sports,3,284.73,2023-12-19
TXN034346,CUST01537,Electronics,5,240.91,2024-03-30
TXN034347,CUST00628,Books,3,269.05,2024-07-25
TXN034348,CUST00419,Home & Kitchen,4,479.4,2023-11-04
TXN034349,CUST01226,Home & Kitchen,1,79.25,2024-02-10
TXN034350,CUST00652,Beauty,1,310.16,2023-01-15
TXN034351,CUST00658,Sports,2,20.14,2024-03-09
TXN034352,CUST00462,Beauty,2,325.36,2023-06-28
TXN034353,CUST01802,Beauty,5,102.66,2024-03-31
TXN034354,CUST01226,Home & Kitchen,1,404.42,2024-06-24
TXN034355,CUST01938,Books,4,138.49,2024-02-08
TXN034356,CUST00152,Books,1,203.53,2023-03-06
TXN034357,CUST01921,Fashion,5,260.3,2023-09-10
TXN034358,CUST00222,Sports,2,306.93,2024-01-26
TXN034359,CUST00079,Electronics,2,153.08,2024-04-04
TXN034360,CUST01224,Fashion,3,82.58,2023-10-03
TXN034361,CUST01786,Electronics,2,319.42,2023-02-12
TXN034362,CUST00099,Books,4,223.75,2023-12-31
TXN034363,CUST00912,Sports,5,33.53,2024-03-16
TXN034364,CUST00213,Books,2,270.74,2024-09-24
TXN034365,CUST01167,Sports,2,236.24,2023-12-05
TXN034366,CUST00702,Sports,4,258.61,2023-02-14
TXN034367,CUST01413,Fashion,2,58.01,2024-08-06
TXN034368,CUST01837,Electronics,4,239.12,2024-01-26
TXN034369,CUST01398,Beauty,2,373.9,2024-04-26
TXN034370,CUST01076,Fashion,4,70.7,2024-05-27
TXN034371,CUST00967,Home & Kitchen,2,313.68,2023-11-12
TXN034372,CUST01648,Beauty,5,93.05,2024-04-10
TXN034373,CUST00135,Sports,3,158.0,2024-12-13
TXN034374,CUST00411,Books,3,184.51,2024-01-11
TXN034375,CUST01494,Books,1,382.88,2023-07-02
TXN034376,CUST01136,Electronics,3,116.9,2023-09-16
TXN034377,CUST01549,Books,4,135.51,2023-12-22
TXN034378,CUST00785,Fashion,4,435.69,2023-10-26
TXN034379,CUST01769,Beauty,3,373.0,2023-10-28
TXN034380,CUST01068,Sports,4,255.59,2023-09-21
TXN034381,CUST01421,Sports,5,161.41,2023-08-08
TXN034382,CUST01609,Electronics,4,396.9,2023-08-26
TXN034383,CUST00261,Books,5,283.48,2024-11-09
TXN034384,CUST00743,Fashion,5,168.53,2024-01-07
TXN034385,CUST00545,Electronics,5,160.85,2024-05-24
TXN034386,CUST00388,Fashion,2,231.35,2023-12-25
TXN034387,CUST01500,Books,1,474.59,2023-06-10
